gameId,gameDuration,team,champion,wins,kills,deaths,assists,longestTimeSpentLiving,largestKillingSpree,largestMultiKill,killingSprees,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,damageDealtToTurrets,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,totalMinionsKilled,turretKills,inhibitorKills
4103769953,967,red,Kayle,False,7,12,14,121,0,2,0,1,0,0,0,0,37752,28661,8992,98,0,14426,10787,3540,98,5095,0,5,26342,14320,11512,510,11184,9450,33,0,0
4103784048,1142,red,Akali,False,6,12,16,234,2,1,1,0,0,0,0,0,31097,24280,5637,1178,0,11139,6643,3415,1080,4458,665,6,26413,17854,7963,595,11064,10600,29,0,0
4102753335,856,blue,Zed,True,5,6,16,162,0,1,0,0,0,0,0,0,27331,659,25975,696,0,14337,234,13632,470,696,0,5,9110,6001,2671,437,8625,8350,18,0,0
4102572333,1189,blue,Renekton,False,10,12,15,132,2,2,2,2,0,0,0,0,44514,3260,38823,2429,0,17690,1900,13779,2009,6124,79,12,40092,16616,21537,1938,12301,11700,43,0,0
4102506584,1369,blue,KogMaw,True,11,6,16,441,5,2,3,2,0,0,0,0,75594,27354,45628,2610,535,27419,13675,12032,1710,6215,3785,7,21062,6491,14297,273,14185,13650,51,2,0
4102474279,1053,red,Nocturne,True,2,5,19,343,0,1,0,0,0,0,0,0,26100,839,24162,1098,0,9309,839,7508,960,4543,2094,98,16160,9285,5006,1868,9675,8300,19,1,0
4102398695,1043,red,Ezreal,False,11,5,14,498,6,2,2,2,0,0,0,0,54794,17344,34456,2992,0,19210,8368,10439,402,2899,1067,0,14475,8338,4588,1548,11301,11018,29,0,0
4101410558,1285,blue,Talon,True,15,12,21,141,2,2,7,2,0,0,0,0,58885,0,56205,2680,470,30537,0,27942,2595,609,110,6,23526,2177,20107,1241,13944,11575,46,0,0
4099947244,1810,red,Renekton,True,19,17,30,214,3,2,3,1,0,0,0,0,128901,14406,110199,4295,0,45167,4140,37451,3575,14704,545,29,79859,39842,38420,1595,20274,18150,92,0,0
4099943091,1888,red,Tryndamere,False,11,15,24,252,2,2,1,1,0,0,0,0,129205,33052,93643,2509,926,37387,7250,27963,2174,11467,1199,19,52071,26235,24149,1686,17585,16350,99,0,0
4099951606,1519,blue,Bard,False,10,12,28,302,2,1,3,0,0,0,0,0,67112,26115,39846,1150,636,21686,7386,13178,1121,7542,1867,25,33688,14831,18087,769,14544,13650,37,1,0
4099919192,1011,blue,Jayce,True,16,8,33,260,5,3,6,3,1,0,0,0,48851,5289,42484,1077,0,32546,3681,27908,957,4418,692,8,18111,11614,5874,622,11512,9150,27,0,0
4099256722,952,red,DrMundo,False,3,7,8,351,0,1,0,0,0,0,0,0,22173,16099,5421,652,12,10816,8640,1587,587,4535,799,13,23361,11023,10996,1341,8722,8200,22,0,0
4098687352,1355,red,Urgot,True,14,12,17,124,4,3,4,4,3,0,0,0,130576,0,128547,2029,0,33727,0,31698,2029,11729,5498,31,46891,24095,17774,5022,16272,14100,111,1,0
4098701751,1870,red,Ezreal,False,10,14,25,200,3,2,4,1,0,0,0,0,115528,63107,52421,0,0,38816,21856,16959,0,2575,2022,0,34401,32714,1513,173,17150,14633,53,2,0
4098587652,1281,blue,Darius,True,18,9,14,199,4,3,6,1,1,0,0,0,55622,0,50128,5494,0,25828,0,20423,5404,11947,978,30,40860,25321,10739,4799,14585,13500,37,0,0
4098468201,1590,red,Tryndamere,True,19,16,22,125,4,3,5,2,1,0,0,0,128940,23207,104252,1481,878,54740,6058,47200,1481,10848,3392,20,52539,31896,19805,836,17833,16150,54,2,1
4098463752,792,blue,MonkeyKing,False,10,11,4,99,3,3,3,3,2,0,0,0,18256,335,17231,688,0,10168,143,9375,648,2225,1409,18,19087,9933,8088,1065,8949,8150,7,1,0
4098441327,819,blue,Brand,False,4,9,13,183,0,1,0,0,0,0,0,0,35888,33848,1819,219,0,17029,15933,876,219,1645,0,11,14706,5492,8788,425,7904,7500,25,0,0
4098385925,1233,red,Pyke,False,15,8,17,378,6,3,4,3,1,0,0,0,30618,0,25449,5169,0,20974,0,16030,4944,11004,0,31,30893,11325,16846,2721,12712,12500,10,0,0
4098279192,1666,blue,Jhin,False,8,11,21,231,3,1,1,0,0,0,0,0,156319,12938,142479,900,1961,36429,3425,32204,799,4603,2954,39,29211,20841,7610,760,16754,12575,97,1,1
4098310487,891,blue,Kayn,False,4,8,6,187,2,1,1,0,0,0,0,0,25555,0,24972,582,0,9485,0,9062,422,4628,0,13,20611,13918,6080,612,8363,7725,21,0,0
4098178721,1451,blue,Malphite,False,12,15,26,166,3,2,2,2,0,0,0,0,51392,45619,4018,1753,0,29166,25676,1786,1703,1587,203,37,31523,17429,13584,510,14480,13800,28,0,0
4098148099,1449,red,Maokai,False,11,11,16,292,3,2,3,3,0,0,0,0,65285,56167,7578,1540,0,26497,23358,2276,862,29249,1053,101,79154,31657,41010,6487,14535,13520,36,1,0
4098097218,1268,blue,MasterYi,False,27,15,13,98,5,3,7,8,3,0,0,0,80148,10316,60012,9819,607,42972,3648,30686,8637,3112,1951,0,29378,9948,19300,129,15887,15050,33,2,0
4097999010,1164,blue,Kaisa,False,15,8,16,217,5,2,4,3,0,0,0,0,79815,20753,58874,187,0,29796,12610,17186,0,3213,402,0,17792,6211,11007,574,13991,13450,64,0,0
4097940999,1574,red,Talon,False,10,20,13,155,2,2,1,2,0,0,0,0,55142,0,53299,1842,399,31599,0,29862,1736,1354,219,6,38441,13540,22208,2691,13191,12765,20,0,0
4097834553,1008,red,Singed,False,1,11,28,127,0,1,0,0,0,0,0,0,53069,51429,461,1179,0,22876,21437,389,1049,3781,0,40,32201,8662,19999,3539,9218,9100,41,0,0
4097763550,1450,red,Mordekaiser,False,9,12,26,151,2,1,2,0,0,0,0,0,100153,90352,6700,3100,0,40850,35547,2392,2910,13984,1198,36,48903,19918,26165,2819,15354,13860,58,0,1
4096357714,1137,blue,Kalista,False,5,13,16,244,2,1,2,0,0,0,0,0,40952,2617,34784,3550,333,11072,412,10660,0,837,690,2,22947,17885,4652,410,10456,8350,47,0,0
4096338698,1402,blue,Varus,True,11,11,21,140,2,2,3,1,0,0,0,0,92866,7892,83589,1384,0,36061,6265,28411,1384,3463,1985,78,26103,12091,13330,681,15296,14400,62,0,0
4096298308,1609,red,Ekko,True,6,16,23,193,2,1,1,0,0,0,0,0,63207,58236,3467,1504,0,25532,21837,2310,1384,11003,0,32,57767,21369,33154,3243,14153,14220,30,0,1
4096040796,1309,red,Brand,False,4,11,29,157,0,1,0,0,0,0,0,0,78689,74606,2736,1347,0,44724,41724,1652,1347,1060,283,31,25294,17391,7468,434,13086,11750,39,0,0
4095757809,1007,red,Rakan,False,2,7,17,257,0,1,0,0,0,0,0,0,12404,9590,2074,739,0,6712,5557,735,419,3026,0,31,21780,12071,8131,1576,8769,7100,9,0,0
4095760502,1181,red,MonkeyKing,False,16,13,12,136,4,4,4,2,1,1,0,0,38754,711,36753,1289,0,23909,417,22281,1210,1270,526,21,21932,7882,12829,1221,12816,12100,24,0,0
4095735040,878,red,Pyke,False,9,6,3,408,3,2,3,1,0,0,0,0,12616,0,9870,2745,0,10960,0,8214,2745,6164,0,24,16417,8261,7234,921,9464,8750,2,0,0
4095670411,859,red,TwistedFate,False,5,7,12,263,2,2,1,1,0,0,0,0,55557,53172,2060,323,0,16614,15930,505,178,698,522,28,12187,7064,4849,272,9174,8900,25,1,0
4095685377,847,red,Rengar,True,3,10,17,120,0,1,0,0,0,0,0,0,16410,1317,14328,764,0,10935,624,9704,606,1731,695,5,15260,8828,6015,417,7697,5800,5,0,0
4095334083,893,red,Lux,True,7,6,21,298,3,2,2,1,0,0,0,0,24247,21781,2465,0,0,12680,11841,838,0,398,1250,51,13035,7880,4408,746,8996,7400,7,0,0
4095310626,941,red,Trundle,False,5,9,12,159,0,1,0,0,0,0,0,0,26311,4015,21298,998,0,17097,4015,12223,858,10223,871,29,36591,15086,20333,1171,9295,9183,11,0,0
4095293144,1340,red,Kindred,True,9,8,18,212,2,2,3,1,0,0,0,0,80162,27621,52482,58,736,28557,8478,20021,58,8934,1345,3,23678,12339,10813,525,14089,13300,57,0,1
4095238440,1362,blue,Yuumi,True,1,0,44,0,0,1,0,0,0,0,0,0,29547,27724,926,896,0,15364,14090,377,896,5598,832,37,3568,1049,2305,213,12602,1360,12,1,0
4095220713,1506,blue,TahmKench,True,6,8,26,372,3,2,2,1,0,0,0,0,47406,35824,10552,1030,28,23584,19149,3505,930,7813,1959,28,47860,22866,22350,2644,13600,11650,29,0,1
4095193509,896,blue,Jhin,False,6,6,16,210,2,1,2,0,0,0,0,0,40202,3074,36714,414,782,13624,1205,12096,322,1412,0,22,10379,3107,6843,428,9241,8400,39,0,0
4095142827,1520,blue,MissFortune,True,16,11,17,305,5,2,4,3,0,0,0,0,63651,28533,33473,1644,492,34858,17879,15334,1644,3238,1601,29,42553,24698,16978,877,15698,14400,38,2,1
4093947678,1867,blue,Diana,True,14,19,33,254,3,2,3,2,0,0,0,0,151436,139015,8494,3926,0,43467,36163,3477,3826,13921,2560,15,63533,40995,21631,906,19113,16100,49,1,0
4093942376,1207,blue,Trundle,False,7,10,17,232,2,2,2,1,0,0,0,0,29204,2524,23868,2811,29,18775,2060,13938,2776,13856,669,35,39411,13698,21911,3800,11902,11733,12,0,0
4093926579,990,blue,Garen,False,5,9,17,191,2,2,1,1,0,0,0,0,30416,742,27155,2517,0,13839,742,10638,2457,1551,0,31,26718,7509,17583,1625,8883,8000,12,0,0
4093511092,1267,red,Kayn,True,9,10,17,306,3,1,2,0,0,0,0,0,44276,3039,39267,1968,0,24629,2961,19988,1678,6734,822,6,25655,20969,3491,1195,12319,11700,21,0,0
4093427318,1450,blue,Kayle,False,10,14,38,228,3,2,2,1,0,0,0,0,85100,47034,23988,14077,296,35444,19516,10105,5821,14089,3315,5,38636,11361,24969,2305,15308,17700,61,0,1
4093127301,1455,red,Rakan,True,5,12,38,237,2,1,1,0,0,0,0,0,30530,26382,2840,1307,0,15263,12964,1106,1192,4942,1119,42,34916,12749,20039,2127,13509,11600,7,0,1
4092377383,1274,blue,Kindred,False,17,14,19,136,5,3,5,4,1,0,0,0,80373,9185,71062,125,610,36608,4921,31561,125,6981,1420,4,27934,15368,10485,2080,14841,13450,47,0,0
4092376781,828,red,DrMundo,True,6,7,13,166,2,1,1,0,0,0,0,0,19140,12063,5942,1135,0,10332,6259,3167,905,3562,428,8,20581,3974,11795,4810,8835,8300,10,0,1
4092346790,2218,red,DrMundo,True,14,12,34,343,3,2,3,1,0,0,0,0,225811,169166,49874,6771,0,63848,35972,22249,5626,21304,2540,26,132392,41819,78577,11995,22792,18550,94,0,1
4092354923,1539,blue,Pyke,False,18,10,13,197,4,3,5,4,1,0,0,0,45023,0,37600,7423,0,30977,0,23744,7233,13165,173,54,32778,28991,3397,390,15703,13750,12,0,0
4092258624,1395,blue,Graves,False,14,12,25,258,3,3,4,3,1,0,0,0,113815,1752,109932,2129,533,32800,1014,29981,1804,7090,2658,25,32715,14582,13515,4616,16524,14700,88,2,1
4092235059,920,red,MasterYi,True,17,11,8,107,3,3,4,4,3,0,0,0,37491,2369,31633,3488,524,21144,1459,16435,3250,1758,3514,0,18354,6004,11985,364,11053,9200,15,0,0
4091988543,1390,red,Kindred,False,6,14,18,183,0,1,0,0,0,0,0,0,71014,11253,59076,685,529,20981,4004,16527,448,7248,2125,1,29849,19446,9012,1391,13413,11050,68,0,0
4091968409,1200,blue,Jhin,True,12,6,25,249,5,2,4,3,0,0,0,0,95948,1616,92881,1449,1784,35129,782,32980,1366,2375,2072,33,14095,7050,5798,1246,13681,11900,68,0,0
4091908936,1317,blue,Nunu,False,4,12,23,201,2,2,1,1,0,0,0,0,55777,32987,3666,19123,0,14318,11058,1756,1503,13618,192,69,46506,19681,25548,1275,12216,11300,42,0,0
4091839470,1241,red,Garen,False,6,10,19,220,2,1,1,0,0,0,0,0,46716,4302,36817,5596,0,23083,2372,15114,5596,4752,0,44,49838,25863,20269,3705,11710,10750,27,0,0
4091788249,1446,blue,Ekko,True,11,15,19,125,2,1,3,0,0,0,0,0,55935,48942,5313,1680,0,26731,22784,2806,1140,10081,1917,22,45696,31207,13811,678,14170,13650,34,1,0
4091641501,1590,red,Kaisa,False,18,11,24,344,5,5,4,3,1,1,1,0,115585,29934,82012,3639,699,51139,20270,27229,3639,6582,1585,0,31295,14672,15002,1620,17294,15250,71,0,2
4090348529,915,red,Brand,False,2,10,10,213,0,1,0,0,0,0,0,0,43596,39205,3258,1132,0,18368,16453,812,1101,385,427,16,14979,6798,7769,411,8000,6750,32,0,0
4090343444,930,red,Mordekaiser,True,12,7,21,160,3,2,4,2,0,0,0,0,71471,61878,4623,4969,0,35892,28473,2450,4969,9002,581,43,25718,13132,10403,2182,11333,10350,42,0,0
4090288153,892,red,LeeSin,False,2,11,13,135,0,1,0,0,0,0,0,0,13046,4476,7470,1099,0,5422,919,3681,820,2273,0,11,23675,8390,15068,216,8113,7050,6,0,0
4090261215,1136,blue,Nasus,True,1,5,12,376,0,1,0,0,0,0,0,0,38201,10258,27333,609,0,7017,4277,2438,300,1963,1335,3,21577,15833,5192,551,10664,9383,39,0,1
4090231259,1228,red,Karthus,True,10,11,31,150,3,2,2,2,0,0,0,0,55154,53808,247,1098,0,25949,24791,120,1037,3392,298,25,25701,13026,10793,1881,12766,12500,49,0,0
4090158851,990,blue,Kayle,True,17,11,21,129,4,3,6,5,1,0,0,0,45212,30841,12893,1477,0,21508,14283,6107,1117,9309,2559,4,25178,10131,14136,910,12700,12230,30,0,1
4088731011,1387,red,Kindred,True,24,8,22,311,6,3,6,4,1,0,0,0,193345,13454,173666,6224,739,72498,8421,60853,3224,15184,3927,3,35373,13436,20076,1860,18083,15350,112,2,0
4088693855,1015,red,MasterYi,False,4,11,14,251,2,2,1,1,0,0,0,0,22481,408,19612,2460,522,9773,325,7218,2228,930,0,0,18441,8822,8486,1132,8730,8400,16,0,0
4088646168,1147,red,Diana,True,13,10,17,153,4,4,3,3,1,1,0,0,52680,48914,2831,935,0,20275,18269,1156,850,5652,2778,11,27583,19473,7150,958,12397,11050,33,2,0
4088412406,1584,red,Kayn,True,6,12,16,243,2,2,2,2,0,0,0,0,39422,0,38182,1239,0,20497,0,19352,1144,11085,1338,21,35980,22037,8982,4960,14280,11950,19,0,0
4088392372,1172,red,Mordekaiser,False,22,10,17,221,7,4,5,6,2,1,0,0,97782,87568,7723,2489,0,29947,24715,3202,2029,13527,707,18,38777,10652,25145,2979,15728,13600,71,0,0
4088189600,1157,red,Pyke,True,18,7,25,286,7,3,4,2,1,0,0,0,24011,0,19329,4681,0,15682,0,11000,4681,8249,1062,28,23928,20092,2119,1715,13324,11875,8,1,0
4087998236,815,blue,MasterYi,True,19,12,12,73,4,4,6,5,2,1,0,0,42028,4411,32868,4748,524,24603,2253,18068,4282,1082,131,0,17026,5306,10308,1411,11338,10100,28,1,0
4087431896,1019,blue,Pyke,True,9,7,15,216,3,2,3,2,0,0,0,0,16664,169,14127,2368,0,12507,169,10109,2228,5855,0,31,19964,10283,9237,443,10209,9825,4,0,0
4087368906,1371,red,Brand,False,6,12,26,177,2,1,1,0,0,0,0,0,60804,57739,3065,0,0,37416,35558,1857,0,3784,369,35,25225,9854,14525,845,12376,11835,18,0,0
4087352377,1655,blue,Kindred,True,11,12,13,333,3,3,4,2,1,0,0,0,128187,14620,113193,374,665,28578,5914,22663,0,10488,2923,1,34684,17403,15879,1400,17453,14500,96,2,0
4087309065,576,red,Akali,False,8,6,6,111,3,2,2,1,0,0,0,0,13514,8984,3731,797,0,6568,3477,2457,633,3159,206,4,10821,2677,8093,49,7408,7000,13,0,0
4087263066,1171,red,Sivir,False,8,8,16,177,2,1,3,0,0,0,0,0,100969,234,100735,0,407,29118,66,29051,0,6921,85,0,22982,11628,10592,761,13248,12300,76,0,0
4087197806,1362,blue,Ashe,False,3,15,31,283,0,1,0,0,0,0,0,0,51429,3516,47913,0,358,20483,3326,17157,0,2230,1370,64,28619,11592,16895,131,12273,11550,29,1,0
4087128307,1164,red,Malphite,False,2,10,15,250,0,1,0,0,0,0,0,0,27890,20182,7070,638,0,9260,5825,2795,638,770,0,30,22503,11128,9560,1814,9794,8820,23,0,0
4086697990,1127,red,Kaisa,True,11,6,21,224,2,2,5,2,0,0,0,0,69316,36726,29443,3147,0,27497,21488,4501,1507,6180,1671,0,17910,10004,7848,58,12825,10775,50,1,0
4086732272,1090,red,Ahri,False,14,11,14,209,3,2,4,2,0,0,0,0,50727,33998,4826,11901,0,21181,15491,1839,3850,1781,157,18,23158,5165,15888,2104,12577,11600,46,0,0
4086650635,905,blue,Malphite,True,6,7,17,220,2,2,1,1,0,0,0,0,27993,19300,7794,898,0,10660,7181,2661,818,819,368,38,13612,7373,5185,1054,9422,8050,14,0,0
4085648665,1026,blue,Darius,True,11,7,11,260,3,2,4,3,0,0,0,0,37332,0,33648,3683,0,17085,0,13677,3408,6591,882,17,27390,19180,6398,1811,11368,9850,24,0,0
4085624116,1394,red,Kayle,False,14,12,15,250,3,3,4,3,1,0,0,0,78021,43830,21523,12667,0,24298,16075,5948,2274,12879,2425,3,34519,17187,16962,369,14764,14600,74,1,0
4085598523,1021,blue,Kayn,True,3,8,19,136,3,1,1,0,0,0,0,0,36810,0,35973,837,0,9944,0,9251,692,5496,851,9,23013,4730,16190,2092,10056,8100,41,1,0
4085549911,1142,blue,Udyr,True,11,13,14,138,2,2,2,2,0,0,0,0,42039,17391,22979,1668,0,17888,6916,9457,1514,4441,1182,29,35935,9353,23465,3115,11377,10533,27,1,0
4085533812,1105,red,Yorick,False,1,12,9,162,0,1,0,0,0,0,0,0,28319,7578,19820,921,0,12564,5221,6730,612,6185,2360,11,36797,25772,10566,458,9389,8583,27,0,0
4085423029,1158,blue,Kayn,True,11,10,22,212,2,2,3,3,0,0,0,0,51861,371,50223,1266,0,26675,264,25174,1236,12823,1193,35,36209,23993,11026,1188,12119,9525,31,2,0
4085257067,1189,blue,Veigar,True,10,9,24,238,3,2,3,2,0,0,0,0,78223,76324,1485,414,0,17646,16894,338,414,1339,2065,32,20902,9913,10594,395,12821,11100,72,1,0
4085198241,1341,blue,Ziggs,False,6,15,31,122,2,2,1,1,0,0,0,0,81743,77349,3240,1153,0,34330,31507,1669,1153,3486,1457,35,29710,6616,19690,3403,13544,12900,42,0,0
4085172530,774,red,Evelynn,False,5,10,3,117,2,1,1,0,0,0,0,0,24568,21570,2372,626,0,10084,8854,684,545,838,0,6,14219,8775,4921,521,8365,8000,25,0,0
4085143425,1084,blue,Mordekaiser,False,8,8,24,165,2,2,2,1,0,0,0,0,46169,42512,2626,1030,0,22985,20596,1358,1030,6706,126,28,24863,12266,11518,1079,11015,10500,32,0,1
4085085616,1219,red,Ziggs,False,4,6,28,323,2,1,1,0,0,0,0,0,83561,73990,3903,5667,0,28759,26356,1735,667,2471,6278,28,19150,13528,5388,233,11846,10435,57,1,0
4084948683,1125,blue,MasterYi,False,4,13,10,182,2,1,1,0,0,0,0,0,39788,3494,34729,1563,499,12089,1235,9813,1040,2602,0,0,24123,16088,7212,822,10642,10520,45,0,0
4083469340,1566,blue,Mordekaiser,True,14,16,32,162,2,2,4,1,0,0,0,0,87232,77170,6525,3536,0,46385,38789,4088,3508,14300,857,30,57398,38398,11904,7095,15810,13900,31,0,0
4082780921,1276,blue,Jhin,True,18,9,17,178,6,2,4,3,0,0,0,0,111743,4335,107408,0,1229,44400,1266,43134,0,5326,4377,44,22786,16681,5297,808,15366,13000,72,2,0
4082714602,1062,blue,Ezreal,False,11,8,15,241,4,2,3,3,0,0,0,0,43084,14807,27576,700,0,18420,7105,10614,700,1378,564,0,16955,7329,8827,798,12267,11933,29,1,0
4082664934,1343,red,MonkeyKing,False,9,16,15,196,2,2,2,1,0,0,0,0,48658,1724,45482,1451,0,25761,356,24478,926,2089,704,26,31606,15088,14785,1732,11979,11500,25,0,0
4082444161,837,blue,Volibear,False,5,10,13,137,2,1,1,0,0,0,0,0,24111,12559,10682,870,0,13612,6390,6512,710,1418,0,37,29779,8070,20730,978,7952,6800,14,0,0
4082377056,1318,red,Kayle,True,19,12,26,123,5,3,5,5,1,0,0,0,80465,51851,21978,6634,0,34834,22836,8310,3686,17959,3264,5,37737,18863,17506,1367,16168,14600,71,2,1
4082329518,1308,blue,Singed,False,3,14,31,125,0,1,0,0,0,0,0,0,66058,61472,1681,2904,0,26015,22559,911,2544,7981,217,65,46118,28424,16131,1562,12315,11950,55,0,0
4080187126,1377,blue,Nunu,True,10,7,32,312,4,2,2,1,0,0,0,0,73124,47664,2751,22708,0,23389,20753,1867,768,31526,0,60,55896,23317,31836,742,14657,11670,44,0,0
4080190540,1307,red,Hecarim,False,9,15,20,162,4,2,2,1,0,0,0,0,69463,13558,53570,2334,0,27573,4157,21081,2334,10316,728,31,50789,30257,17417,3114,13373,12283,43,1,0
4080014266,1228,blue,Sivir,True,10,10,30,209,5,2,1,1,0,0,0,0,101681,591,94315,6775,605,26059,591,25468,0,2476,1430,0,21494,14746,6188,558,14703,11500,100,0,0
4079980347,740,red,Darius,False,8,6,13,157,3,2,2,2,0,0,0,0,30665,0,29526,1138,0,12888,0,11749,1138,4747,166,22,18984,8867,7624,2492,8548,8250,38,0,0
4078833991,943,red,Ashe,True,11,6,29,383,4,2,3,2,0,0,0,0,60422,2989,56874,558,301,27583,1996,25028,558,1275,4730,60,13520,5892,7424,203,11444,11150,36,4,0
4077809084,1555,red,Urgot,True,11,17,24,224,3,3,3,2,1,0,0,0,68337,0,64903,3433,0,34365,0,31281,3083,7592,1882,25,51718,19072,21520,11126,15591,14950,36,1,0
4076708269,1573,blue,Sion,False,4,21,28,104,0,1,0,0,0,0,0,0,83791,26900,54810,2080,0,31325,9184,20309,1832,4561,547,88,94267,37828,53840,2598,13737,13175,38,1,0
4076713974,1061,blue,Nasus,True,9,10,21,112,3,2,1,1,0,0,0,0,47439,16273,29380,1786,0,15914,5659,8640,1615,4436,1119,9,33225,12233,20822,170,11465,10258,40,1,0
4076688275,1179,blue,Nunu,True,5,13,30,100,2,1,1,0,0,0,0,0,54843,34862,2555,17425,37,17339,15363,1134,840,13772,243,68,37941,16214,16084,5642,12296,11120,39,0,0
4076666265,670,red,Yorick,False,5,8,13,120,2,2,2,2,0,0,0,0,25494,4530,17864,3099,0,9766,3089,5988,688,3805,1107,9,19605,12531,6665,408,8155,7333,27,0,0
4074031153,1226,red,Trundle,True,16,7,25,366,5,2,5,4,0,0,0,0,80235,3024,67313,9897,0,33994,2695,27071,4227,21414,2650,44,50746,18314,28961,3470,14770,13033,48,2,0
4073335887,1498,blue,Amumu,True,7,19,38,120,0,1,0,0,0,0,0,0,52325,39954,3734,8636,40,20674,16166,1826,2681,1679,647,54,51306,24773,25521,1012,15312,14400,33,0,0
4073287209,1746,blue,Ahri,True,20,17,31,147,4,3,5,3,2,0,0,0,119120,90943,3468,24708,0,46459,36542,1448,8468,5170,0,29,45434,32057,12861,515,18960,17250,64,0,0
4073281428,1068,red,Kayn,False,5,11,16,154,2,1,1,0,0,0,0,0,36032,2142,32126,1763,0,15248,2142,11692,1413,7778,897,10,30320,9240,20615,464,10403,9475,19,1,0
4073166290,1199,red,Jhin,True,9,9,20,295,3,2,3,1,0,0,0,0,52835,3545,49037,252,1203,20594,936,19405,252,2801,1451,23,18612,6940,11097,575,11825,10900,28,1,1
4073109171,1087,blue,Brand,True,12,8,29,234,3,2,3,2,0,0,0,0,48995,46788,1325,881,0,28582,27151,550,881,1702,338,16,17200,8598,7860,742,12113,10500,24,1,0
4072124487,1552,red,Janna,False,4,11,36,327,0,1,0,0,0,0,0,0,45611,43141,1096,1373,0,15015,13346,545,1123,21203,173,59,26669,14209,12297,162,14802,20200,23,0,0
4071706756,995,red,MonkeyKing,True,14,11,19,131,5,2,3,3,0,0,0,0,47052,2336,43774,941,0,24394,541,23091,761,356,2295,24,18555,6451,11472,632,11299,10450,27,2,1
4070917740,1181,red,Udyr,False,4,11,14,184,2,1,1,0,0,0,0,0,45622,9811,33830,1980,0,15772,1339,12545,1887,8603,257,23,34617,8506,24619,1491,10992,10633,48,1,0
4070941565,1016,blue,Malphite,True,7,11,20,168,3,2,1,1,0,0,0,0,35225,33637,923,664,0,19392,18152,575,664,718,148,33,18735,10513,7100,1121,10175,9150,20,0,0
4070200044,1368,red,Lux,False,9,6,32,352,5,2,1,1,0,0,0,0,67302,62455,3214,1633,0,28296,26019,757,1520,1198,253,84,17137,7422,7634,2080,13575,12700,41,0,0
4070013721,1177,red,XinZhao,True,4,14,22,106,2,2,1,1,0,0,0,0,33012,2447,29179,1385,0,21471,1897,18258,1315,2405,841,20,29767,12849,14293,2624,10069,9483,6,1,0
4070011493,1203,red,MasterYi,False,18,17,18,103,3,3,4,4,2,0,0,0,53722,9307,38357,6057,558,27944,2884,20528,4530,1139,27,0,27292,14447,12400,444,13001,11250,20,0,0
4069301463,1053,blue,Brand,True,11,7,43,154,4,3,4,2,1,0,0,0,77207,69799,6381,1026,0,39525,37018,1480,1026,1935,1454,31,16603,2477,13476,649,12627,10100,40,0,0
4069245838,1608,red,Amumu,False,8,18,33,138,3,2,1,1,0,0,0,0,115376,106518,4120,4737,0,46786,39804,2828,4153,6146,89,83,63373,28906,28483,5984,15349,13750,53,0,0
4069230305,1402,red,Yuumi,True,6,3,39,679,2,1,2,0,0,0,0,0,27796,26207,769,819,0,16066,14802,444,819,10128,337,18,11358,5684,5417,256,13722,11785,9,0,0
4069226038,1236,red,Udyr,True,10,9,24,194,3,1,3,0,0,0,0,0,36978,9106,26109,1762,0,24755,5428,17779,1547,10124,328,38,41012,8177,25060,7774,13377,12883,16,0,0
4069027217,1415,red,Rakan,True,1,13,38,197,0,1,0,0,0,0,0,0,25807,22973,1902,932,0,18108,16160,1146,802,4853,990,48,29672,18582,9319,1770,11954,10950,4,0,0
4067864174,1466,red,Trundle,True,6,13,31,149,2,1,1,0,0,0,0,0,59059,8471,44965,5622,0,28471,6511,18989,2970,32950,2750,42,69303,22592,43414,3296,14783,13483,36,1,0
4067595227,1166,blue,Nautilus,True,8,6,40,223,2,1,4,0,0,0,0,0,32822,22319,8988,1514,0,18684,11291,5877,1514,6101,904,104,28814,9653,18498,662,12931,9300,17,1,1
4066687271,1022,red,Pyke,True,12,8,6,305,4,3,3,2,1,0,0,0,19916,1672,15923,2320,0,10021,0,7810,2210,4864,438,13,17519,9958,7499,61,11058,10775,6,0,0
4066518804,1080,red,Karthus,False,12,13,18,93,2,2,3,1,0,0,0,0,74469,72270,836,1362,0,27680,26667,54,957,3186,337,33,24569,11487,12952,130,12480,11600,48,0,0
4066514402,1205,red,Twitch,True,13,10,35,243,3,2,4,3,0,0,0,0,67120,110,60320,6690,533,31740,110,26831,4798,1110,2262,21,22783,13777,7956,1049,13633,11700,37,1,1
4066513409,1666,red,Jhin,False,27,13,30,288,6,3,8,5,1,0,0,0,162633,18085,142711,1836,1622,53876,5511,46712,1652,2672,3974,40,28737,17764,10635,337,19412,18050,88,1,0
4065709428,1383,red,Blitzcrank,False,6,14,18,126,0,1,0,0,0,0,0,0,31553,26233,4129,1190,0,18346,13856,3369,1120,2987,0,54,42686,28150,13626,910,11681,11185,10,0,0
4065202010,1221,red,Volibear,True,16,12,29,129,3,2,6,4,0,0,0,0,52866,31010,20112,1743,29,27148,13727,11878,1543,2506,1968,50,38179,15407,21363,1408,14161,12700,24,1,0
